id,name,position_gw1,team_gw1,prob_injury_gw1,ep_cost_gw1,xmins_gw1,ep_gw1,position_gw2,team_gw2,prob_injury_gw2,ep_cost_gw2,xmins_gw2,ep_gw2,position_gw3,team_gw3,prob_injury_gw3,ep_cost_gw3,xmins_gw3,ep_gw3,position_gw4,team_gw4,prob_injury_gw4,ep_cost_gw4,xmins_gw4,ep_gw4,position_gw5,team_gw5,prob_injury_gw5,ep_cost_gw5,xmins_gw5,ep_gw5,position_gw6,team_gw6,prob_injury_gw6,ep_cost_gw6,xmins_gw6,ep_gw6,position_gw7,team_gw7,prob_injury_gw7,ep_cost_gw7,xmins_gw7,ep_gw7,position_gw8,team_gw8,prob_injury_gw8,ep_cost_gw8,xmins_gw8,ep_gw8,position_gw9,team_gw9,prob_injury_gw9,ep_cost_gw9,xmins_gw9,ep_gw9,position_gw10,team_gw10,prob_injury_gw10,ep_cost_gw10,xmins_gw10,ep_gw10,position_gw11,team_gw11,prob_injury_gw11,total_xmins,ep_cost_gw11,total_xpts,xmins_gw11,ep_gw11
567,Toti,DEF,WOL,0.0,4.5,90.0,0.0,DEF,WOL,0.0,4.5,90.0,2.0,DEF,WOL,0.0,4.5,90.0,1.0,DEF,WOL,0.25,4.4,0.0,0.0,DEF,WOL,0.25,4.4,0.0,0.0,DEF,WOL,0.0,4.3,90.0,1.0,DEF,WOL,0.0,4.3,90.0,0.0,DEF,WOL,0.0,4.3,90.0,0.0,DEF,WOL,0.0,4.3,45.0,0.0,DEF,WOL,0.0,4.3,62.0,2.0,DEF,WOL,0.0,737,4.3,14,90.0,8.0
568,Muric,GKP,IPS,0.25,4.5,0.0,0.0,GKP,IPS,0.0,4.5,90.0,0.0,GKP,IPS,0.0,4.4,90.0,3.0,GKP,IPS,0.0,4.4,90.0,11.0,GKP,IPS,0.0,4.4,90.0,2.0,GKP,IPS,0.0,4.4,90.0,1.0,GKP,IPS,0.0,4.4,90.0,2.0,GKP,IPS,0.0,4.4,90.0,3.0,GKP,IPS,0.0,4.4,90.0,2.0,GKP,IPS,0.0,4.4,90.0,2.0,GKP,IPS,0.0,900,4.4,29,90.0,3.0
569,Jaden,MID,AST,0.0,5.5,16.0,0.0,MID,AST,0.0,5.4,0.0,0.0,MID,AST,0.25,5.4,0.0,0.0,MID,AST,0.0,5.3,1.0,1.0,MID,AST,1.0,5.3,0.0,0.0,MID,AST,0.0,5.3,26.0,1.0,MID,AST,0.0,5.3,90.0,3.0,MID,AST,1.0,5.3,29.0,-2.0,MID,AST,0.0,5.3,0.0,0.0,MID,AST,0.0,5.3,9.0,1.0,MID,AST,0.0,196,5.3,5,25.0,1.0
570,A.Fatawu,MID,LEI,0.0,5.5,90.0,8.0,MID,LEI,0.0,5.5,90.0,2.0,MID,LEI,0.0,5.5,67.0,2.0,MID,LEI,0.0,5.5,18.0,1.0,MID,LEI,0.0,5.5,1.0,1.0,MID,LEI,0.0,5.5,1.0,1.0,MID,LEI,0.0,5.4,8.0,1.0,MID,LEI,0.0,5.4,31.0,4.0,MID,LEI,0.0,5.4,90.0,2.0,MID,LEI,0.0,5.4,90.0,2.0,MID,LEI,0.0,576,5.3,26,90.0,2.0
571,Sávio,MID,MCI,0.25,6.5,45.0,1.0,MID,MCI,0.0,6.5,70.0,9.0,MID,MCI,0.25,6.5,0.0,0.0,MID,MCI,0.0,6.5,90.0,1.0,MID,MCI,0.0,6.5,77.0,7.0,MID,MCI,0.0,6.5,9.0,1.0,MID,MCI,0.0,6.5,0.0,0.0,MID,MCI,0.0,6.5,72.0,1.0,MID,MCI,0.0,6.5,90.0,6.0,MID,MCI,0.0,6.5,0.0,0.0,MID,MCI,0.0,526,6.5,29,73.0,3.0
572,Yoro,DEF,MUN,1.0,4.5,0.0,0.0,DEF,MUN,1.0,4.4,0.0,0.0,DEF,MUN,1.0,4.4,0.0,0.0,DEF,MUN,1.0,4.4,0.0,0.0,DEF,MUN,1.0,4.4,0.0,0.0,DEF,MUN,1.0,4.3,0.0,0.0,DEF,MUN,1.0,4.3,0.0,0.0,DEF,MUN,1.0,4.3,0.0,0.0,DEF,MUN,1.0,4.3,0.0,0.0,DEF,MUN,0.75,4.3,0.0,0.0,DEF,MUN,0.5,0,4.3,0,0.0,0.0
573,Milenković,DEF,NOT,0.0,4.5,0.0,0.0,DEF,NOT,0.0,4.5,90.0,6.0,DEF,NOT,0.0,4.5,90.0,2.0,DEF,NOT,0.0,4.5,90.0,6.0,DEF,NOT,0.0,4.5,90.0,1.0,DEF,NOT,0.0,4.5,90.0,2.0,DEF,NOT,0.0,4.5,90.0,5.0,DEF,NOT,0.0,4.5,90.0,6.0,DEF,NOT,0.0,4.5,90.0,1.0,DEF,NOT,0.0,4.5,90.0,6.0,DEF,NOT,0.0,900,4.5,36,90.0,1.0
574,Pivas,DEF,NEW,0.0,4.0,0.0,0.0,DEF,NEW,0.0,4.0,0.0,0.0,DEF,NEW,0.0,4.0,0.0,0.0,DEF,NEW,1.0,4.0,0.0,0.0,DEF,NEW,1.0,4.0,0.0,0.0,DEF,NEW,1.0,4.0,0.0,0.0,DEF,NEW,1.0,4.0,0.0,0.0,DEF,NEW,1.0,4.0,0.0,0.0,DEF,NEW,1.0,4.0,0.0,0.0,DEF,NEW,1.0,4.0,0.0,0.0,DEF,NEW,1.0,0,4.0,0,0.0,0.0
575,Wiley,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,4.0,0.0,0.0,DEF,CHE,1.0,0,4.0,0,0.0,0.0
576,Irving,MID,WHM,0.0,5.0,0.0,0.0,MID,WHM,0.0,5.0,0.0,0.0,MID,WHM,0.0,4.9,0.0,0.0,MID,WHM,0.0,4.9,0.0,0.0,MID,WHM,0.0,4.9,18.0,1.0,MID,WHM,0.0,4.9,1.0,0.0,MID,WHM,0.0,4.9,0.0,0.0,MID,WHM,0.0,4.9,0.0,0.0,MID,WHM,0.0,4.8,0.0,0.0,MID,WHM,0.0,4.8,11.0,1.0,MID,WHM,0.0,30,4.8,2,0.0,0.0
577,Lindstrøm,MID,EVE,0.0,5.5,0.0,0.0,MID,EVE,0.0,5.4,33.0,1.0,MID,EVE,0.0,5.3,0.0,0.0,MID,EVE,0.0,5.3,9.0,1.0,MID,EVE,0.0,5.3,60.0,3.0,MID,EVE,0.0,5.2,45.0,1.0,MID,EVE,0.0,5.2,0.0,0.0,MID,EVE,0.0,5.2,0.0,0.0,MID,EVE,0.0,5.2,22.0,1.0,MID,EVE,0.0,5.1,87.0,2.0,MID,EVE,0.0,346,5.1,12,90.0,3.0
578,Calafiori,DEF,ARS,0.0,6.0,0.0,0.0,DEF,ARS,0.0,5.9,11.0,1.0,DEF,ARS,0.0,5.8,31.0,1.0,DEF,ARS,0.5,5.8,0.0,0.0,DEF,ARS,0.0,5.8,73.0,9.0,DEF,ARS,0.0,5.8,90.0,0.0,DEF,ARS,0.0,5.8,89.0,2.0,DEF,ARS,0.25,5.8,90.0,1.0,DEF,ARS,0.75,5.8,0.0,0.0,DEF,ARS,1.0,5.8,0.0,0.0,DEF,ARS,0.5,384,5.8,14,0.0,0.0
579,Sessegnon,DEF,FUL,0.0,4.5,0.0,0.0,DEF,FUL,0.0,4.5,0.0,0.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,0.0,4.3,0.0,0.0,DEF,FUL,0.0,4.3,0.0,0.0,DEF,FUL,0.0,4.3,0.0,0.0,DEF,FUL,0.0,4.3,0.0,0.0,DEF,FUL,0.0,4.2,0.0,0.0,DEF,FUL,0.0,0,4.2,0,0.0,0.0
580,Huijsen,DEF,BOU,0.0,4.5,90.0,2.0,DEF,BOU,0.0,4.5,0.0,0.0,DEF,BOU,0.0,4.5,13.0,1.0,DEF,BOU,0.0,4.5,0.0,0.0,DEF,BOU,0.0,4.4,90.0,0.0,DEF,BOU,0.0,4.4,0.0,0.0,DEF,BOU,0.0,4.4,0.0,0.0,DEF,BOU,0.0,4.4,0.0,0.0,DEF,BOU,0.0,4.3,0.0,0.0,DEF,BOU,0.0,4.3,1.0,1.0,DEF,BOU,0.0,217,4.3,5,23.0,1.0
581,Jørgensen,GKP,CHE,0.0,4.5,0.0,0.0,GKP,CHE,0.0,4.5,0.0,0.0,GKP,CHE,0.0,4.4,0.0,0.0,GKP,CHE,0.0,4.4,0.0,0.0,GKP,CHE,0.0,4.3,0.0,0.0,GKP,CHE,0.0,4.3,0.0,0.0,GKP,CHE,0.0,4.3,0.0,0.0,GKP,CHE,0.0,4.3,0.0,0.0,GKP,CHE,0.0,4.3,0.0,0.0,GKP,CHE,0.0,4.2,0.0,0.0,GKP,CHE,0.0,0,4.2,0,0.0,0.0
582,J. O'Brien,DEF,EVE,0.0,5.0,0.0,0.0,DEF,EVE,0.0,4.9,0.0,0.0,DEF,EVE,0.0,4.9,0.0,0.0,DEF,EVE,0.0,4.8,26.0,0.0,DEF,EVE,0.0,4.8,0.0,0.0,DEF,EVE,0.0,4.8,0.0,0.0,DEF,EVE,0.0,4.7,0.0,0.0,DEF,EVE,0.0,4.7,0.0,0.0,DEF,EVE,0.0,4.7,0.0,0.0,DEF,EVE,0.0,4.7,0.0,0.0,DEF,EVE,0.0,26,4.6,0,0.0,0.0
583,Townsend,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,4.0,1.0,1.0,DEF,IPS,0.0,4.0,0.0,0.0,DEF,IPS,0.0,1,4.0,1,0.0,0.0
584,Brereton Díaz,MID,SOU,0.0,5.5,70.0,1.0,MID,SOU,0.0,5.5,90.0,2.0,MID,SOU,0.0,5.4,90.0,2.0,MID,SOU,0.0,5.4,63.0,2.0,MID,SOU,0.0,5.4,31.0,1.0,MID,SOU,0.0,5.3,45.0,1.0,MID,SOU,0.0,5.2,0.0,0.0,MID,SOU,0.0,5.1,0.0,0.0,MID,SOU,0.0,5.1,0.0,0.0,MID,SOU,0.0,5.1,0.0,0.0,MID,SOU,0.0,406,5.0,10,17.0,1.0
585,I.Sarr,MID,CRY,0.0,6.0,6.0,1.0,MID,CRY,0.0,5.9,19.0,1.0,MID,CRY,0.0,5.9,21.0,1.0,MID,CRY,0.0,5.9,9.0,4.0,MID,CRY,0.0,5.8,45.0,1.0,MID,CRY,0.0,5.8,28.0,1.0,MID,CRY,0.0,5.8,90.0,1.0,MID,CRY,0.0,5.8,16.0,1.0,MID,CRY,0.0,5.7,66.0,3.0,MID,CRY,0.0,5.7,89.0,2.0,MID,CRY,0.0,476,5.7,18,87.0,2.0
586,J.Cuenca,DEF,FUL,0.0,4.5,0.0,0.0,DEF,FUL,0.0,4.5,0.0,0.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,1.0,4.4,0.0,0.0,DEF,FUL,1.0,4.4,0.0,0.0,DEF,FUL,0.0,4.4,1.0,1.0,DEF,FUL,0.0,4.4,0.0,0.0,DEF,FUL,0.0,1,4.4,1,0.0,0.0
587,Summerville,MID,WHM,0.0,6.0,17.0,1.0,MID,WHM,0.0,5.9,0.0,0.0,MID,WHM,0.0,5.9,4.0,1.0,MID,WHM,0.0,5.8,45.0,1.0,MID,WHM,0.0,5.8,53.0,1.0,MID,WHM,0.0,5.7,14.0,1.0,MID,WHM,0.0,5.7,7.0,1.0,MID,WHM,0.0,5.7,29.0,1.0,MID,WHM,0.0,5.7,45.0,7.0,MID,WHM,0.0,5.7,45.0,1.0,MID,WHM,0.0,341,5.7,18,82.0,3.0
588,G.Rodríguez,MID,WHM,0.0,5.0,84.0,2.0,MID,WHM,0.0,5.0,90.0,3.0,MID,WHM,0.0,5.0,90.0,1.0,MID,WHM,0.0,5.0,69.0,1.0,MID,WHM,0.0,5.0,37.0,1.0,MID,WHM,0.0,5.0,90.0,2.0,MID,WHM,0.0,4.9,69.0,2.0,MID,WHM,0.0,4.9,69.0,2.0,MID,WHM,0.0,4.9,90.0,2.0,MID,WHM,0.0,4.9,45.0,0.0,MID,WHM,0.0,799,4.9,19,66.0,3.0
589,Füllkrug,FWD,WHM,0.0,7.0,17.0,1.0,FWD,WHM,0.0,7.0,27.0,1.0,FWD,WHM,0.0,6.9,19.0,1.0,FWD,WHM,0.5,6.8,0.0,0.0,FWD,WHM,0.5,6.7,0.0,0.0,FWD,WHM,0.5,6.7,0.0,0.0,FWD,WHM,0.5,6.7,0.0,0.0,FWD,WHM,1.0,6.7,0.0,0.0,FWD,WHM,1.0,6.7,0.0,0.0,FWD,WHM,1.0,6.7,0.0,0.0,FWD,WHM,1.0,63,6.7,3,0.0,0.0
590,Osula,FWD,NEW,0.0,5.0,0.0,0.0,FWD,NEW,0.0,5.0,0.0,0.0,FWD,NEW,0.0,5.0,0.0,0.0,FWD,NEW,0.0,5.0,0.0,0.0,FWD,NEW,0.0,5.0,7.0,1.0,FWD,NEW,0.0,5.0,0.0,0.0,FWD,NEW,0.0,5.0,0.0,0.0,FWD,NEW,0.0,5.0,1.0,1.0,FWD,NEW,0.0,5.0,1.0,1.0,FWD,NEW,0.0,5.0,0.0,0.0,FWD,NEW,0.0,10,5.0,4,1.0,1.0
591,Todibo,DEF,WHM,0.0,4.5,5.0,1.0,DEF,WHM,0.0,4.5,2.0,1.0,DEF,WHM,0.0,4.5,0.0,0.0,DEF,WHM,0.0,4.4,0.0,0.0,DEF,WHM,0.0,4.4,0.0,0.0,DEF,WHM,0.0,4.4,90.0,2.0,DEF,WHM,0.0,4.4,90.0,2.0,DEF,WHM,0.0,4.4,90.0,0.0,DEF,WHM,0.0,4.4,45.0,1.0,DEF,WHM,0.0,4.3,90.0,1.0,DEF,WHM,0.0,502,4.3,14,90.0,6.0
592,J.Araujo,DEF,BOU,0.0,4.5,27.0,1.0,DEF,BOU,0.0,4.5,85.0,2.0,DEF,BOU,0.0,4.5,76.0,1.0,DEF,BOU,0.0,4.5,15.0,1.0,DEF,BOU,0.0,4.5,69.0,1.0,DEF,BOU,0.0,4.5,0.0,0.0,DEF,BOU,0.0,4.5,0.0,0.0,DEF,BOU,0.0,4.4,45.0,1.0,DEF,BOU,0.0,4.4,29.0,0.0,DEF,BOU,0.0,4.4,0.0,0.0,DEF,BOU,0.0,352,4.4,8,6.0,1.0
593,De Ligt,DEF,MUN,0.0,5.0,9.0,1.0,DEF,MUN,0.0,5.0,11.0,1.0,DEF,MUN,0.0,5.0,68.0,0.0,DEF,MUN,0.0,5.0,86.0,15.0,DEF,MUN,0.0,5.0,90.0,6.0,DEF,MUN,0.0,5.0,90.0,1.0,DEF,MUN,0.0,5.0,45.0,1.0,DEF,MUN,0.0,5.0,90.0,2.0,DEF,MUN,0.0,5.0,90.0,0.0,DEF,MUN,0.0,5.0,90.0,2.0,DEF,MUN,0.0,759,5.0,35,90.0,6.0
594,Mazraoui,DEF,MUN,0.0,4.5,80.0,8.0,DEF,MUN,0.0,4.5,90.0,4.0,DEF,MUN,0.0,4.5,90.0,1.0,DEF,MUN,0.25,4.5,73.0,6.0,DEF,MUN,0.0,4.6,90.0,6.0,DEF,MUN,0.0,4.6,90.0,0.0,DEF,MUN,0.25,4.6,45.0,1.0,DEF,MUN,0.0,4.6,1.0,1.0,DEF,MUN,0.25,4.6,83.0,2.0,DEF,MUN,0.0,4.5,90.0,2.0,DEF,MUN,0.0,822,4.6,39,90.0,8.0
595,Gruda,MID,BRI,0.0,5.5,0.0,0.0,MID,BRI,0.0,5.5,0.0,0.0,MID,BRI,0.5,5.5,0.0,0.0,MID,BRI,0.5,5.4,0.0,0.0,MID,BRI,0.75,5.4,0.0,0.0,MID,BRI,0.5,5.4,0.0,0.0,MID,BRI,0.0,5.4,3.0,1.0,MID,BRI,0.0,5.4,0.0,0.0,MID,BRI,0.0,5.4,18.0,1.0,MID,BRI,0.0,5.4,14.0,1.0,MID,BRI,0.0,59,5.4,4,24.0,1.0
596,Jota Silva,MID,NOT,0.0,6.0,0.0,0.0,MID,NOT,0.0,6.0,1.0,1.0,MID,NOT,0.0,6.0,1.0,1.0,MID,NOT,0.0,6.0,9.0,1.0,MID,NOT,0.0,5.9,45.0,3.0,MID,NOT,0.0,5.9,33.0,1.0,MID,NOT,0.0,5.9,24.0,1.0,MID,NOT,0.0,5.9,27.0,1.0,MID,NOT,0.0,5.9,14.0,1.0,MID,NOT,0.0,5.9,27.0,1.0,MID,NOT,0.0,212,5.9,12,31.0,1.0
597,Lewis-Skelly,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,4.5,1.0,0.0,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,4.5,14.0,1.0,MID,ARS,0.0,4.5,0.0,0.0,MID,ARS,0.0,15,4.5,1,0.0,0.0
598,Bogarde,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,4.0,78.0,1.0,DEF,AST,0.0,4.0,90.0,1.0,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,4.0,0.0,0.0,DEF,AST,0.0,168,4.0,2,0.0,0.0
599,W. Dennis,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,4.0,0.0,0.0,GKP,BOU,0.0,0,4.0,0,0.0,0.0
600,Ayari,MID,BRI,0.0,5.0,1.0,1.0,MID,BRI,0.0,5.0,1.0,1.0,MID,BRI,0.0,5.0,73.0,2.0,MID,BRI,0.0,5.0,90.0,3.0,MID,BRI,0.0,5.0,0.0,0.0,MID,BRI,0.0,5.0,33.0,1.0,MID,BRI,0.0,5.0,0.0,0.0,MID,BRI,0.0,5.0,81.0,2.0,MID,BRI,0.0,5.0,90.0,2.0,MID,BRI,0.25,5.0,75.0,2.0,MID,BRI,0.0,489,5.0,14,45.0,0.0
601,Moran,MID,BRI,0.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,5.0,0.0,0.0,MID,BRI,1.0,0,5.0,0,0.0,0.0
602,Trevitt,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,3.0,1.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,4.5,0.0,0.0,MID,BRE,0.0,3,4.5,1,0.0,0.0
603,H. Armstrong,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,1.0,1.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,1,4.5,1,0.0,0.0
604,J. King,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,0,4.5,0,0.0,0.0
605,Godo,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,4.5,0.0,0.0,MID,FUL,0.0,0,4.5,0,0.0,0.0
606,Alves,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,4.5,0.0,0.0,MID,LEI,0.0,0,4.5,0,0.0,0.0
607,O’Reilly,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.0,5.0,0.0,0.0,MID,MCI,0.25,0,5.0,0,0.0,0.0
608,Dibling,MID,SOU,0.0,4.5,20.0,1.0,MID,SOU,0.0,4.5,6.0,1.0,MID,SOU,0.0,4.5,34.0,1.0,MID,SOU,0.0,4.5,62.0,2.0,MID,SOU,0.0,4.5,81.0,11.0,MID,SOU,0.0,4.6,75.0,1.0,MID,SOU,0.0,4.6,90.0,1.0,MID,SOU,0.0,4.6,77.0,1.0,MID,SOU,0.0,4.6,45.0,1.0,MID,SOU,0.0,4.6,31.0,0.0,MID,SOU,0.0,566,4.6,21,45.0,1.0
609,Lankshear,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,1.0,4.5,0.0,0.0,FWD,TOT,1.0,4.5,0.0,0.0,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,0.0,4.5,0.0,0.0,FWD,TOT,0.0,0,4.5,0,0.0,0.0
610,Moore,MID,TOT,0.0,4.5,0.0,0.0,MID,TOT,0.0,4.5,0.0,0.0,MID,TOT,0.0,4.5,0.0,0.0,MID,TOT,0.0,4.5,0.0,0.0,MID,TOT,0.0,4.5,2.0,1.0,MID,TOT,0.0,4.5,14.0,1.0,MID,TOT,0.0,4.5,5.0,1.0,MID,TOT,0.0,4.5,0.0,0.0,MID,TOT,0.0,4.5,61.0,2.0,MID,TOT,0.75,4.5,0.0,0.0,MID,TOT,0.25,82,4.5,5,0.0,0.0
611,Szmodics,MID,IPS,0.0,6.0,16.0,1.0,MID,IPS,0.0,6.0,71.0,6.0,MID,IPS,0.0,6.0,80.0,2.0,MID,IPS,0.0,6.0,58.0,1.0,MID,IPS,0.0,6.0,60.0,2.0,MID,IPS,0.0,5.9,1.0,1.0,MID,IPS,0.0,5.9,17.0,1.0,MID,IPS,0.0,5.8,19.0,1.0,MID,IPS,0.0,5.8,72.0,7.0,MID,IPS,0.0,5.8,73.0,3.0,MID,IPS,0.0,537,5.8,34,70.0,9.0
612,Odobert,MID,TOT,0.0,5.5,0.0,0.0,MID,TOT,0.0,5.5,65.0,3.0,MID,TOT,0.0,5.5,73.0,2.0,MID,TOT,0.0,5.5,22.0,1.0,MID,TOT,1.0,5.5,0.0,0.0,MID,TOT,1.0,5.4,0.0,0.0,MID,TOT,1.0,5.4,0.0,0.0,MID,TOT,1.0,5.3,0.0,0.0,MID,TOT,0.0,5.3,0.0,0.0,MID,TOT,1.0,5.3,0.0,0.0,MID,TOT,1.0,160,5.3,6,0.0,0.0
613,Collyer,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,45.0,1.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,4.5,0.0,0.0,MID,MUN,0.0,45,4.5,1,0.0,0.0
614,Metcalfe,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,0.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,4.5,0.0,0.0,MID,EVE,1.0,0,4.5,0,0.0,0.0
615,Rushworth,GKP,BRI,0.0,4.0,0.0,0.0,GKP,BRI,0.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,4.0,0.0,0.0,GKP,BRI,1.0,0,4.0,0,0.0,0.0
